DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.226232	22	6	0	9	4	3	2	0	132	8	0	3.0892	0	0
DL	0.226232	22	6	0	9	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.226339	22	6	1	1	4	3	2	0	132	8	1	3.0892	0	0.0474147
DL	0.226339	22	6	1	1	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.226411	22	6	1	5	4	3	2	0	132	8	2	3.0892	0	0
DL	0.226411	22	6	1	5	4	2	2	0	412	18	0	12.3625	0	0
DL	0.226446	22	6	1	9	2	3	3	0	343	24	0	17.8761	0	0.00221387
DL	0.226482	22	6	1	9	4	2	3	0	597	22	0	15.7717	0	0
DL	0.226482	22	6	1	11	2	3	1	0	89	10	0	17.286	0	0
DL	0.226589	22	6	2	1	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.226589	22	6	2	1	4	3	2	0	132	8	3	3.0892	0	0
DL	0.226643	22	6	2	5	3	3	3	0	516	24	0	17.8761	0	0.000143277
DL	0.226661	22	6	2	5	4	2	2	0	412	18	0	12.3634	0	0
DL	0.226696	22	6	2	8	3	3	1	0	135	10	0	13.0604	0	0
DL	0.226732	22	6	2	9	4	2	3	0	597	22	0	30.6433	0	0
DL	0.226839	22	6	3	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.226839	22	6	3	1	4	2	3	0	847	28	1	15.7681	0	0
DL	0.226911	22	6	3	5	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.226911	22	6	3	5	4	2	3	0	847	28	2	15.7681	1	1
DL	0.226946	22	6	3	9	2	2	1	0	89	10	0	5.515	0	0.000876396
DL	0.226982	22	6	3	9	4	3	1	0	181	10	0	5.54297	0	0.00131334
DL	0.226982	22	6	3	11	2	2	2	0	204	18	0	21.5735	0	0
DL	0.227089	22	7	0	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.227089	22	7	0	1	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.227161	22	7	0	5	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.227161	22	7	0	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.227232	22	7	0	9	4	3	1	0	690	24	0	5.54128	1	1
DL	0.227232	22	7	0	9	4	2	2	0	412	18	0	12.3625	0	0
DL	0.227339	22	7	1	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.227339	22	7	1	1	4	2	3	0	847	28	0	15.7681	1	1
DL	0.227411	22	7	1	5	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.227411	22	7	1	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.227482	22	7	1	9	4	3	1	0	505	20	0	5.54128	1	1
DL	0.227482	22	7	1	9	4	2	2	0	412	18	0	12.3625	0	0
DL	0.227589	22	7	2	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.227589	22	7	2	1	4	2	3	0	597	22	0	15.7681	0	0
DL	0.227661	22	7	2	5	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.227661	22	7	2	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.227732	22	7	2	9	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.227732	22	7	2	9	4	2	2	0	847	28	0	12.3625	1	1
DL	0.227839	22	7	3	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.227839	22	7	3	1	4	2	3	0	597	22	1	15.7681	0	7.16094e-15
DL	0.227911	22	7	3	5	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.227911	22	7	3	5	4	2	3	0	597	22	2	15.7681	0	7.16094e-15
DL	0.227946	22	7	3	9	2	2	1	0	89	10	0	5.515	0	0.000876396
DL	0.227982	22	7	3	9	4	3	1	0	181	10	0	5.54297	0	0.00131334
DL	0.227982	22	7	3	11	2	2	2	0	204	18	0	21.5735	0	0
DL	0.228089	22	8	0	1	4	3	1	0	690	24	1	5.54128	1	0.996583
DL	0.228089	22	8	0	1	4	2	3	0	847	28	1	15.7681	0	0
DL	0.228161	22	8	0	5	4	3	1	0	690	24	2	5.54128	1	0.996583
DL	0.228161	22	8	0	5	4	2	3	0	847	28	2	15.7681	1	1
DL	0.228196	22	8	0	9	2	3	2	0	64	8	0	3.0892	0	4.55336e-11
DL	0.228196	22	8	0	9	2	2	1	0	89	10	0	5.515	0	0.000876396
DL	0.228232	22	8	0	11	2	3	3	0	343	24	0	17.8761	0	0.00221387
DL	0.228232	22	8	0	11	2	2	2	0	204	18	0	12.3625	0	6.3477e-08
DL	0.228339	22	8	1	1	4	3	1	0	505	20	1	5.54128	1	0.996571
DL	0.228339	22	8	1	1	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.228411	22	8	1	5	4	3	1	0	505	20	2	5.54128	0	0
DL	0.228411	22	8	1	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.228446	22	8	1	9	2	3	2	0	64	8	0	3.0892	0	4.55336e-11
DL	0.228482	22	8	1	9	4	2	2	0	412	18	0	12.3634	0	0
DL	0.228482	22	8	1	11	2	3	3	0	343	24	0	29.9751	0	0
DL	0.228554	22	8	2	1	2	2	2	0	204	18	1	12.3625	0	6.3477e-08
DL	0.228589	22	8	2	1	4	3	1	0	181	10	0	5.54297	0	0.00131334
DL	0.228589	22	8	2	3	2	2	2	0	204	18	2	12.3625	0	6.3477e-08
DL	0.228643	22	8	2	5	3	2	3	0	447	22	0	15.7681	0	4.79121e-11
DL	0.228661	22	8	2	5	4	3	2	0	132	8	0	3.09227	0	0
DL	0.228696	22	8	2	8	3	2	1	0	135	10	0	21.3337	0	0
DL	0.228732	22	8	2	9	4	3	3	0	690	24	0	27.2248	0	0
DL	0.228732	22	8	2	11	2	2	2	0	422	28	0	21.5735	0	2.48522e-05
DL	0.228839	22	8	3	1	4	3	1	0	690	24	3	5.54128	0	0
DL	0.228839	22	8	3	1	4	2	2	0	412	18	0	12.3625	0	0
DL	0.228893	22	8	3	5	3	3	2	0	98	8	0	3.0892	0	4.55336e-11
DL	0.228911	22	8	3	5	4	2	3	0	597	22	0	15.7717	0	5.05151e-15
DL	0.228946	22	8	3	8	3	3	3	0	516	24	0	25.7092	0	0
DL	0.228982	22	8	3	9	4	2	1	0	181	10	0	26.0283	0	0
DL	0.229089	22	9	0	1	4	3	1	0	505	20	3	5.54128	1	1
DL	0.229089	22	9	0	1	4	2	2	0	412	18	0	12.3625	0	0
DL	0.229143	22	9	0	5	3	3	2	0	98	8	0	3.0892	0	4.55336e-11
DL	0.229161	22	9	0	5	4	2	3	0	597	22	0	15.7717	0	5.05151e-15
DL	0.229196	22	9	0	8	3	3	3	0	634	28	0	25.7092	0	0
DL	0.229232	22	9	0	9	4	2	1	0	181	10	0	26.0283	0	0
DL	0.229339	22	9	1	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.229339	22	9	1	1	4	2	2	0	847	28	0	12.3625	1	1
DL	0.229411	22	9	1	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.229411	22	9	1	5	4	2	3	0	597	22	0	15.7681	0	0
DL	0.229482	22	9	1	9	4	3	3	0	847	28	0	17.8761	1	1
DL	0.229482	22	9	1	9	4	2	1	0	782	26	0	5.515	1	1
DL	0.229589	22	9	2	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.229589	22	9	2	1	4	2	2	0	412	18	0	12.3625	0	0
DL	0.229661	22	9	2	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.229661	22	9	2	5	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.229732	22	9	2	9	4	3	3	0	847	28	0	17.8761	0	0
DL	0.229732	22	9	2	9	4	2	1	0	847	28	0	5.515	1	1
DL	0.229839	22	9	3	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.229839	22	9	3	1	4	2	2	0	412	18	0	12.3625	0	0
DL	0.229911	22	9	3	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.229911	22	9	3	5	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.229982	22	9	3	9	4	3	3	0	847	28	0	17.8761	1	1
DL	0.229982	22	9	3	9	4	2	1	0	847	28	0	5.515	0	0.189642
DL	0.230089	23	0	0	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.230089	23	0	0	1	4	2	2	0	412	18	1	12.3625	0	0
DL	0.230161	23	0	0	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.230161	23	0	0	5	4	2	2	0	412	18	2	12.3625	0	0
DL	0.230196	23	0	0	9	2	2	3	0	297	22	0	15.7681	0	0.000412027
DL	0.230232	23	0	0	9	4	3	3	0	690	24	0	17.878	0	0.000139193
DL	0.230232	23	0	0	11	2	2	1	0	89	10	0	26.0283	0	0
DL	0.230304	23	0	1	1	2	2	1	0	89	10	1	5.515	0	0.000876396
DL	0.230339	23	0	1	1	4	3	3	0	847	28	1	17.878	0	0
DL	0.230339	23	0	1	3	2	2	1	0	89	10	2	5.515	0	0.000876396
DL	0.230393	23	0	1	5	3	2	2	0	308	18	0	12.3625	0	6.3477e-08
DL	0.230411	23	0	1	5	4	3	3	0	847	28	2	17.878	1	1
DL	0.230446	23	0	1	8	3	2	3	0	447	22	0	26.1461	0	0
DL	0.230446	23	0	1	9	2	3	1	0	89	10	0	17.286	0	0
DL	0.230482	23	0	1	11	2	2	1	0	89	10	0	5.515	0	0.000876396
DL	0.230482	23	0	1	11	2	3	2	0	64	8	0	3.0892	0	4.55336e-11
DL	0.230589	23	0	2	1	4	2	1	0	847	28	1	5.515	1	1
DL	0.230589	23	0	2	1	4	3	3	0	690	24	0	17.8761	0	0
DL	0.230661	23	0	2	5	4	2	1	0	847	28	2	5.515	0	0.189698
DL	0.230661	23	0	2	5	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.230696	23	0	2	9	2	2	2	0	204	18	0	12.3625	0	6.3477e-08
DL	0.230732	23	0	2	9	4	3	2	0	132	8	0	3.09227	0	0
DL	0.230732	23	0	2	11	2	2	3	0	297	22	0	30.6433	0	0
DL	0.230839	23	0	3	1	4	3	3	0	690	24	1	17.8761	0	0.000143277
DL	0.230839	23	0	3	1	4	2	1	0	847	28	0	5.515	1	1
DL	0.230911	23	0	3	5	4	3	3	0	690	24	2	17.8761	0	0.000143277
DL	0.230911	23	0	3	5	4	2	2	0	412	18	0	12.3625	0	0
DL	0.230946	23	0	3	9	2	3	1	0	89	10	0	5.54128	0	0.0254951
DL	0.230982	23	0	3	9	4	2	3	0	597	22	0	15.7717	0	5.05151e-15
DL	0.230982	23	0	3	11	2	3	2	0	64	8	0	17.2872	0	0
DL	0.231089	23	1	0	1	4	2	1	0	181	10	0	5.515	1	0.975385
DL	0.231089	23	1	0	1	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.231161	23	1	0	5	4	2	2	0	412	18	0	12.3625	0	0
DL	0.231161	23	1	0	5	4	3	1	0	690	24	0	5.54128	1	1
DL	0.231232	23	1	0	9	4	2	3	0	847	28	0	15.7681	1	1
DL	0.231232	23	1	0	9	4	3	2	0	132	8	0	3.0892	0	0
DL	0.231339	23	1	1	1	4	2	1	0	847	28	3	5.515	1	1
DL	0.231339	23	1	1	1	4	3	3	0	690	24	1	17.8761	0	0.000143277
DL	0.231393	23	1	1	5	3	2	2	0	308	18	0	12.3625	0	6.3477e-08
DL	0.231411	23	1	1	5	4	3	3	0	690	24	2	17.878	0	0.000139193
DL	0.231446	23	1	1	8	3	2	3	0	634	28	0	26.1461	0	0
DL	0.231446	23	1	1	9	2	3	1	0	89	10	0	17.286	0	0
DL	0.231482	23	1	1	11	2	3	2	0	64	8	0	17.2872	0	0
DL	0.231589	23	1	2	1	4	2	1	0	181	10	1	5.515	0	0.531556
DL	0.231589	23	1	2	1	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.231661	23	1	2	5	4	2	1	0	181	10	2	5.515	0	1.37507e-06
DL	0.231661	23	1	2	5	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.231696	23	1	2	9	2	2	2	0	204	18	0	12.3625	0	6.3477e-08
DL	0.231732	23	1	2	9	4	3	2	0	690	24	0	3.09227	1	1
DL	0.231732	23	1	2	11	2	2	3	0	297	22	0	30.6433	0	0
DL	0.231839	23	1	3	1	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.231839	23	1	3	1	4	2	1	0	181	10	3	5.515	0	1.37507e-06
DL	0.231893	23	1	3	5	3	2	2	0	308	18	0	12.3625	0	6.3477e-08
DL	0.231911	23	1	3	5	4	3	1	0	181	10	0	5.54297	0	0.00131334
DL	0.231946	23	1	3	8	3	2	3	0	447	22	0	26.1461	0	0
DL	0.231982	23	1	3	9	4	3	2	0	132	8	0	17.2872	0	0
DL	0.232071	23	2	0	1	3	2	3	0	447	22	1	15.7681	0	4.79121e-11
DL	0.232089	23	2	0	1	4	3	1	0	690	24	1	5.54297	1	0.996583
DL	0.232125	23	2	0	4	3	2	3	0	447	22	2	15.7729	0	3.69689e-11
DL	0.232161	23	2	0	5	4	3	1	0	690	24	2	5.54297	1	0.996583
DL	0.232179	23	2	0	7	3	2	1	0	135	10	0	24.2868	0	0
DL	0.232196	23	2	0	9	2	3	3	0	343	24	0	27.2249	0	0
DL	0.232232	23	2	0	10	3	2	2	0	308	18	0	17.7361	0	0
DL	0.232232	23	2	0	11	2	3	2	0	343	24	0	17.2872	1	1
DL	0.232339	23	2	1	1	4	2	3	0	847	28	0	15.7681	1	1
DL	0.232339	23	2	1	1	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.232411	23	2	1	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.232411	23	2	1	5	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.232482	23	2	1	9	4	2	2	0	412	18	0	12.3625	0	0
DL	0.232482	23	2	1	9	4	3	2	0	132	8	0	3.0892	0	1.2832e-10
DL	0.232589	23	2	2	1	4	2	3	0	847	28	0	15.7681	1	1
DL	0.232589	23	2	2	1	4	3	2	0	132	8	1	3.0892	0	0
DL	0.232661	23	2	2	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.232661	23	2	2	5	4	3	2	0	132	8	2	3.0892	0	0
DL	0.232696	23	2	2	9	2	3	3	0	343	24	0	17.8761	0	0.00221387
DL	0.232732	23	2	2	9	4	2	2	0	412	18	0	12.3634	0	0
DL	0.232732	23	2	2	11	2	3	1	0	89	10	0	17.286	0	0
DL	0.232839	23	2	3	1	4	2	3	0	597	22	0	15.7681	0	0
DL	0.232839	23	2	3	1	4	3	1	0	690	24	3	5.54128	0	0
DL	0.232893	23	2	3	5	3	3	2	0	516	24	0	3.0892	1	1
DL	0.232911	23	2	3	5	4	2	1	0	847	28	0	5.52854	1	1
DL	0.232946	23	2	3	8	3	3	3	0	634	28	0	25.7092	0	0
DL	0.232982	23	2	3	9	4	2	2	0	690	24	0	21.5735	0	0
DL	0.233089	23	3	0	1	4	3	2	0	132	8	3	3.0892	0	0
DL	0.233089	23	3	0	1	4	2	3	0	847	28	1	15.7681	0	0
DL	0.233143	23	3	0	5	3	3	3	0	516	24	0	17.8761	0	0.000143277
DL	0.233161	23	3	0	5	4	2	3	0	847	28	2	15.7717	1	1
DL	0.233196	23	3	0	8	3	3	1	0	135	10	0	13.0604	0	0
DL	0.233196	23	3	0	9	2	2	1	0	89	10	0	26.0283	0	0
DL	0.233232	23	3	0	11	2	2	2	0	204	18	0	21.5735	0	0
DL	0.233339	23	3	1	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.233339	23	3	1	1	4	2	3	0	597	22	1	15.7681	0	7.16094e-15
DL	0.233411	23	3	1	5	4	3	3	0	690	24	0	17.8761	0	0
DL	0.233411	23	3	1	5	4	2	3	0	597	22	2	15.7681	0	7.16094e-15
DL	0.233446	23	3	1	9	2	2	1	0	89	10	0	5.515	0	0.000876396
DL	0.233482	23	3	1	9	4	3	1	0	690	24	0	5.54297	1	1
DL	0.233482	23	3	1	11	2	2	2	0	204	18	0	21.5735	0	0
DL	0.233589	23	3	2	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.233589	23	3	2	1	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.233661	23	3	2	5	4	3	3	0	847	28	0	17.8761	1	1
DL	0.233661	23	3	2	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.233732	23	3	2	9	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.233732	23	3	2	9	4	2	2	0	847	28	0	12.3625	1	1
DL	0.233821	23	3	3	1	3	3	2	0	516	24	1	3.0892	1	1
DL	0.233839	23	3	3	1	4	2	1	0	847	28	1	5.52854	1	1
DL	0.233875	23	3	3	4	3	3	2	0	516	24	2	3.0933	1	1
DL	0.233911	23	3	3	5	4	2	1	0	847	28	2	5.52854	0	0.1728
DL	0.233929	23	3	3	7	3	3	3	0	516	24	0	28.3462	0	0
DL	0.233946	23	3	3	9	2	2	3	0	297	22	0	27.7723	0	0
DL	0.233982	23	3	3	10	3	3	1	0	378	20	0	13.0604	0	6.63219e-05
DL	0.233982	23	3	3	11	2	2	2	0	422	28	0	21.5735	0	0
DL	0.234054	23	4	0	1	2	2	3	0	297	22	1	15.7681	0	0.000412027
DL	0.234089	23	4	0	1	4	3	2	0	132	8	0	3.09227	0	0
DL	0.234089	23	4	0	3	2	2	3	0	297	22	2	15.7681	0	0.000412027
DL	0.234125	23	4	0	5	2	2	3	0	297	22	0	15.7681	0	0.000412027
DL	0.234161	23	4	0	5	4	3	3	0	690	24	0	17.878	0	0
DL	0.234179	23	4	0	7	3	2	1	0	135	10	0	24.2868	0	0
DL	0.234232	23	4	0	9	4	3	1	0	181	10	0	12.06	0	0
DL	0.234232	23	4	0	10	3	2	2	0	634	28	0	21.5735	0	6.47606e-08
DL	0.234339	23	4	1	1	4	3	1	0	690	24	1	5.54128	1	0.996583
DL	0.234339	23	4	1	1	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.234411	23	4	1	5	4	3	1	0	690	24	2	5.54128	1	0.996583
DL	0.234411	23	4	1	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.234446	23	4	1	9	2	3	2	0	64	8	0	3.0892	0	4.55336e-11
DL	0.234482	23	4	1	9	4	2	2	0	412	18	0	12.3634	0	0
DL	0.234482	23	4	1	11	2	3	3	0	343	24	0	29.9751	0	0
DL	0.234571	23	4	2	1	3	3	2	0	516	24	3	3.0892	0	4.75916e-09
DL	0.234589	23	4	2	1	4	2	1	0	847	28	3	5.52854	1	1
DL	0.234643	23	4	2	4	4	3	3	0	690	24	1	24.6919	0	0
DL	0.234661	23	4	2	5	4	2	2	0	412	18	1	20.4945	0	0
DL	0.234714	23	4	2	8	4	3	3	0	690	24	2	17.878	0	0.000139193
DL	0.234732	23	4	2	9	4	2	2	0	412	18	2	12.3634	0	0
DL	0.234732	23	4	2	12	1	3	1	0	124	20	0	17.286	0	0
DL	0.234839	23	4	3	1	4	2	1	0	847	28	0	5.515	1	1
DL	0.234839	23	4	3	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.234911	23	4	3	5	4	2	2	0	847	28	0	12.3625	1	1
DL	0.234911	23	4	3	5	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.234982	23	4	3	9	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.234982	23	4	3	9	4	3	1	0	412	18	0	5.54128	1	1
DL	0.235089	23	5	0	1	4	2	1	0	181	10	0	5.515	1	0.975385
DL	0.235089	23	5	0	1	4	3	1	0	690	24	3	5.54128	0	0
DL	0.235143	23	5	0	5	3	3	2	0	98	8	0	3.0892	0	4.55336e-11
DL	0.235161	23	5	0	5	4	2	2	0	412	18	0	12.3634	0	0
DL	0.235196	23	5	0	8	3	3	3	0	634	28	0	25.7092	0	0
DL	0.235232	23	5	0	9	4	2	3	0	597	22	0	30.6433	0	0
DL	0.235339	23	5	1	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.235339	23	5	1	1	4	2	1	0	181	10	0	5.515	0	0.531556
DL	0.235411	23	5	1	5	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.235411	23	5	1	5	4	2	2	0	412	18	0	12.3625	0	0
DL	0.235482	23	5	1	9	4	3	1	0	690	24	0	5.54128	1	1
DL	0.235482	23	5	1	9	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.235589	23	5	2	1	4	3	2	0	132	8	0	3.0892	0	0
DL	0.235589	23	5	2	1	4	2	1	0	181	10	1	5.515	0	1.37507e-06
DL	0.235661	23	5	2	5	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.235661	23	5	2	5	4	2	1	0	181	10	2	5.515	0	1.37507e-06
DL	0.235696	23	5	2	9	2	2	2	0	204	18	0	12.3625	0	6.3477e-08
DL	0.235732	23	5	2	9	4	3	1	0	181	10	0	5.54297	0	0.00131334
DL	0.235732	23	5	2	11	2	2	3	0	297	22	0	30.6433	0	0
DL	0.235839	23	5	3	1	4	3	1	0	412	18	1	5.54128	1	0.932886
DL	0.235839	23	5	3	1	4	2	1	0	181	10	3	5.515	0	1.37507e-06
DL	0.235875	23	5	3	5	2	2	2	0	204	18	1	12.3625	0	6.3477e-08
DL	0.235911	23	5	3	5	4	3	1	0	412	18	2	5.54297	0	0
DL	0.235911	23	5	3	7	2	2	2	0	204	18	2	12.3625	0	6.3477e-08
DL	0.235946	23	5	3	9	2	3	2	0	64	8	0	3.0892	0	4.55336e-11
DL	0.235946	23	5	3	9	2	2	3	0	422	28	0	15.7681	1	1
DL	0.235982	23	5	3	11	2	3	3	0	422	28	0	29.9751	0	5.701e-14
DL	0.236089	23	6	0	1	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.236089	23	6	0	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.236161	23	6	0	5	4	2	2	0	412	18	0	12.3625	0	0
DL	0.236161	23	6	0	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.236232	23	6	0	9	4	2	3	0	597	22	0	15.7681	0	0
DL	0.236232	23	6	0	9	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.236339	23	6	1	1	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.236339	23	6	1	1	4	3	1	0	690	24	1	5.54128	1	0.996583
DL	0.236411	23	6	1	5	4	2	2	0	412	18	0	12.3625	0	0
DL	0.236411	23	6	1	5	4	3	1	0	690	24	2	5.54128	1	0.996583
DL	0.236446	23	6	1	9	2	3	2	0	64	8	0	3.0892	0	4.55336e-11
DL	0.236482	23	6	1	9	4	2	3	0	847	28	0	15.7717	1	1
DL	0.236482	23	6	1	11	2	3	3	0	343	24	0	29.9751	0	0
DL	0.236589	23	6	2	1	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.236589	23	6	2	1	4	3	1	0	412	18	3	5.54128	1	1
DL	0.236643	23	6	2	5	3	3	2	0	98	8	0	3.0892	0	4.55336e-11
DL	0.236661	23	6	2	5	4	2	2	0	412	18	0	12.3634	0	0
DL	0.236696	23	6	2	8	3	3	3	0	634	28	0	25.7092	0	0
DL	0.236732	23	6	2	9	4	2	3	0	597	22	0	30.6433	0	0
DL	0.236839	23	6	3	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.236839	23	6	3	1	4	2	3	0	597	22	1	15.7681	0	7.16094e-15
DL	0.236911	23	6	3	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.236911	23	6	3	5	4	2	3	0	597	22	2	15.7681	0	7.16094e-15
DL	0.236946	23	6	3	9	2	2	1	0	89	10	0	5.515	0	0.000876396
DL	0.236982	23	6	3	9	4	3	3	0	690	24	0	17.878	0	0.000139193
DL	0.236982	23	6	3	11	2	2	2	0	204	18	0	21.5735	0	0
DL	0.237089	23	7	0	1	4	3	1	0	690	24	3	5.54128	0	0
DL	0.237089	23	7	0	1	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.237143	23	7	0	5	3	3	2	0	98	8	0	3.0892	0	4.55336e-11
DL	0.237161	23	7	0	5	4	2	1	0	181	10	0	5.52854	0	1.05387e-06
DL	0.237196	23	7	0	8	3	3	3	0	634	28	0	25.7092	0	0
DL	0.237232	23	7	0	9	4	2	2	0	412	18	0	21.5735	0	0
DL	0.237339	23	7	1	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.237339	23	7	1	1	4	2	3	0	847	28	1	15.7681	0	0
DL	0.237411	23	7	1	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.237411	23	7	1	5	4	2	3	0	847	28	2	15.7681	1	1
DL	0.237446	23	7	1	9	2	2	1	0	89	10	0	5.515	0	0.000876396
DL	0.237482	23	7	1	9	4	3	3	0	847	28	0	17.878	1	1
DL	0.237482	23	7	1	11	2	2	2	0	204	18	0	21.5735	0	0
DL	0.237589	23	7	2	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.237589	23	7	2	1	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.237661	23	7	2	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.237661	23	7	2	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.237732	23	7	2	9	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.237732	23	7	2	9	4	2	2	0	847	28	0	12.3625	1	1
DL	0.237839	23	7	3	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.237839	23	7	3	1	4	2	3	0	597	22	0	15.7681	0	7.16094e-15
DL	0.237911	23	7	3	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.237911	23	7	3	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.237982	23	7	3	9	4	3	3	0	847	28	0	17.8761	1	1
DL	0.237982	23	7	3	9	4	2	2	0	847	28	0	12.3625	0	0
DL	0.238089	23	8	0	1	4	3	1	0	181	10	0	5.54128	0	0.00134313
DL	0.238089	23	8	0	1	4	2	3	0	597	22	0	15.7681	0	0
DL	0.238161	23	8	0	5	4	3	2	0	132	8	0	3.0892	0	0
DL	0.238161	23	8	0	5	4	2	1	0	181	10	0	5.515	0	1.37507e-06
DL	0.238232	23	8	0	9	4	3	3	0	690	24	0	17.8761	0	0.000143277
DL	0.238232	23	8	0	9	4	2	2	0	847	28	0	12.3625	1	1
DL	0.238339	23	8	1	1	4	3	3	0	847	28	1	17.8761	0	0
DL	0.238339	23	8	1	1	4	2	3	0	597	22	1	15.7681	0	7.16094e-15
DL	0.238411	23	8	1	5	4	3	3	0	847	28	2	17.8761	1	1
DL	0.238411	23	8	1	5	4	2	3	0	597	22	2	15.7681	0	7.16094e-15
DL	0.238446	23	8	1	9	2	3	1	0	89	10	0	5.54128	0	0.0254951
DL	0.238446	23	8	1	9	2	2	1	0	89	10	0	5.515	0	0.000876396
DL	0.238482	23	8	1	11	2	3	2	0	64	8	0	3.0892	0	4.55336e-11
DL	0.238482	23	8	1	11	2	2	2	0	204	18	0	12.3625	0	0.00136871
DL	0.238554	23	8	2	1	2	2	2	0	204	18	1	12.3625	0	6.3477e-08
DL	0.238589	23	8	2	1	4	3	3	0	690	24	0	17.878	0	0.000139193
DL	0.238589	23	8	2	3	2	2	2	0	204	18	2	12.3625	0	6.3477e-08
DL	0.238643	23	8	2	5	3	2	3	0	447	22	0	15.7681	0	4.79121e-11
DL	0.238661	23	8	2	5	4	3	1	0	181	10	0	5.54297	0	0.00131334
DL	0.238696	23	8	2	8	3	2	1	0	135	10	0	21.3337	0	0
DL	0.238732	23	8	2	9	4	3	2	0	132	8	0	14.4392	0	0
