DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.335286	33	5	1	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.335304	33	5	1	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.335393	33	5	1	1	7	3	1	0	1484	28	0	11.5815	1	1
DL	0.335446	33	5	1	3	8	4	1	0	1383	24	0	39.3377	0	0
DL	0.335911	33	5	3	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.335982	33	5	3	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.336036	33	6	0	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.336393	33	6	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.336393	33	6	1	1	7	3	1	0	1484	28	1	11.449	0	3.69953e-11
DL	0.336643	33	6	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.336893	33	6	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.336911	33	6	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.337411	33	7	1	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.337482	33	7	1	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.337536	33	7	2	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.337661	33	7	2	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.337893	33	7	3	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.337893	33	7	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.338143	33	8	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.338482	33	8	1	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.338482	33	8	1	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.338536	33	8	2	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.338536	33	8	2	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.338786	33	8	3	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.338804	33	8	3	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.338946	33	8	3	3	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.338982	33	8	3	1	12	3	1	0	2541	28	0	33.5544	0	0
DL	0.339036	33	9	0	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.339411	33	9	1	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.339482	33	9	1	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.339536	33	9	2	1	1	3	1	0	209	28	0	41.3131	0	5.701e-14
DL	0.339893	33	9	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.339911	33	9	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.340393	34	0	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.340411	34	0	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.340893	34	0	3	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.340893	34	0	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.341143	34	1	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.341393	34	1	1	1	7	4	1	0	1484	28	0	17.545	0	0
DL	0.341393	34	1	1	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.341643	34	1	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.341893	34	1	3	1	7	4	1	0	1484	28	1	17.545	1	1
DL	0.341893	34	1	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.342143	34	2	0	1	7	4	1	0	1484	28	2	43.5793	0	0
DL	0.342411	34	2	1	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.342482	34	2	1	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.342732	34	2	2	1	12	3	1	0	1244	18	0	41.3131	0	0
DL	0.342911	34	2	3	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.342982	34	2	3	1	12	3	1	0	2541	28	1	36.5508	0	0
DL	0.343143	34	3	0	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.343161	34	3	0	1	8	4	1	0	1383	24	2	34.6236	0	0
DL	0.343393	34	3	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.343482	34	3	1	1	12	4	1	0	2073	24	0	39.7923	0	0
DL	0.343589	34	3	2	1	4	4	1	0	690	24	0	43.5793	0	0
DL	0.343982	34	3	3	1	12	3	1	0	1244	18	0	11.449	0	0
DL	0.343982	34	3	3	1	12	4	1	0	2541	28	0	17.545	1	1
DL	0.344036	34	4	0	1	1	4	1	0	209	28	0	17.545	0	0
DL	0.344143	34	4	0	1	7	3	1	0	1484	28	1	40.6444	0	0
DL	0.344393	34	4	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.344393	34	4	1	1	7	3	1	0	1484	28	2	11.449	1	1
DL	0.344732	34	4	2	1	12	3	1	0	1244	18	1	41.3131	0	0
DL	0.344893	34	4	3	1	7	4	1	0	1484	28	1	17.545	0	0
DL	0.344893	34	4	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.345161	34	5	0	1	8	4	1	0	1383	24	0	43.5793	0	0
DL	0.345411	34	5	1	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.345482	34	5	1	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.345536	34	5	2	1	1	3	1	0	100	18	0	11.449	0	0.356784
DL	0.345661	34	5	2	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.345786	34	5	3	1	1	3	1	0	100	18	1	11.449	0	0.00263621
DL	0.345804	34	5	3	2	1	3	1	0	100	18	2	11.449	0	0.00263621
DL	0.345893	34	5	3	1	7	4	1	0	1484	28	0	17.6003	1	1
DL	0.345982	34	5	3	3	10	3	1	0	1036	18	0	38.3073	0	0
DL	0.346054	34	6	0	1	2	3	1	0	422	28	0	41.3131	0	5.701e-14
DL	0.346482	34	6	1	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.346482	34	6	1	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.346536	34	6	2	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.346536	34	6	2	1	1	3	1	0	209	28	0	11.449	1	1
DL	0.346786	34	6	3	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.346804	34	6	3	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.346893	34	6	3	1	7	3	1	0	1484	28	0	11.5815	1	1
DL	0.346946	34	6	3	3	8	4	1	0	1383	24	0	39.3377	0	0
DL	0.347411	34	7	1	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.347482	34	7	1	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.347536	34	7	2	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.347893	34	7	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.347893	34	7	3	1	7	3	1	0	1484	28	1	11.449	0	3.69953e-11
DL	0.348143	34	8	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.348393	34	8	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.348411	34	8	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.348911	34	8	3	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.348982	34	8	3	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.349036	34	9	0	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.349161	34	9	0	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.349393	34	9	1	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.349393	34	9	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.349643	34	9	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.349982	34	9	3	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.349982	34	9	3	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.350036	35	0	0	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.350036	35	0	0	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.350286	35	0	1	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.350304	35	0	1	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.350446	35	0	1	3	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.350482	35	0	1	1	12	3	1	0	2541	28	0	33.5544	0	0
DL	0.350536	35	0	2	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.350911	35	0	3	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.350982	35	0	3	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.351036	35	1	0	1	1	3	1	0	209	28	0	41.3131	0	5.701e-14
DL	0.351393	35	1	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.351411	35	1	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.351893	35	1	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.351911	35	1	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.352393	35	2	1	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.352393	35	2	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.352643	35	2	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.352893	35	2	3	1	7	4	1	0	1484	28	0	17.545	0	0
DL	0.352893	35	2	3	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.353143	35	3	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.353393	35	3	1	1	7	4	1	0	1484	28	1	17.545	1	1
DL	0.353393	35	3	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.353643	35	3	2	1	7	4	1	0	1484	28	2	43.5793	0	0
DL	0.353911	35	3	3	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.353982	35	3	3	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.354232	35	4	0	1	12	3	1	0	1244	18	0	41.3131	0	0
DL	0.354411	35	4	1	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.354482	35	4	1	1	12	3	1	0	2541	28	1	36.5508	0	0
DL	0.354643	35	4	2	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.354661	35	4	2	1	8	4	1	0	1383	24	2	34.6236	0	0
DL	0.354893	35	4	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.354982	35	4	3	1	12	4	1	0	2073	24	0	39.7923	0	0
DL	0.355089	35	5	0	1	4	4	1	0	690	24	0	43.5793	0	0
DL	0.355482	35	5	1	1	12	3	1	0	1244	18	0	11.449	0	0
DL	0.355482	35	5	1	1	12	4	1	0	2541	28	0	17.545	1	1
DL	0.355536	35	5	2	1	1	4	1	0	209	28	0	17.545	0	0
DL	0.355643	35	5	2	1	7	3	1	0	1484	28	1	40.6444	0	0
DL	0.355893	35	5	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.355893	35	5	3	1	7	3	1	0	1484	28	2	11.449	1	1
DL	0.356232	35	6	0	1	12	3	1	0	1244	18	1	41.3131	0	0
DL	0.356393	35	6	1	1	7	4	1	0	1484	28	1	17.545	0	0
DL	0.356393	35	6	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.356661	35	6	2	1	8	4	1	0	1383	24	0	43.5793	0	0
DL	0.356911	35	6	3	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.356982	35	6	3	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.357036	35	7	0	1	1	3	1	0	100	18	0	11.449	0	0.356784
DL	0.357161	35	7	0	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.357286	35	7	1	1	1	3	1	0	100	18	1	11.449	0	0.00263621
DL	0.357304	35	7	1	2	1	3	1	0	100	18	2	11.449	0	0.00263621
DL	0.357393	35	7	1	1	7	4	1	0	1484	28	0	17.6003	1	1
DL	0.357482	35	7	1	3	10	3	1	0	1036	18	0	38.3073	0	0
DL	0.357554	35	7	2	1	2	3	1	0	422	28	0	41.3131	0	5.701e-14
DL	0.357982	35	7	3	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.357982	35	7	3	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.358036	35	8	0	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.358036	35	8	0	1	1	3	1	0	209	28	0	11.449	1	1
DL	0.358286	35	8	1	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.358304	35	8	1	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.358393	35	8	1	1	7	3	1	0	1484	28	0	11.5815	1	1
DL	0.358446	35	8	1	3	8	4	1	0	1383	24	0	39.3377	0	0
DL	0.358911	35	8	3	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.358982	35	8	3	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.359036	35	9	0	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.359393	35	9	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.359393	35	9	1	1	7	3	1	0	1484	28	1	11.449	0	3.69953e-11
DL	0.359643	35	9	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.359893	35	9	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.359911	35	9	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.360411	36	0	1	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.360482	36	0	1	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.360536	36	0	2	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.360661	36	0	2	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.360893	36	0	3	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.360893	36	0	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.361143	36	1	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.361482	36	1	1	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.361482	36	1	1	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.361536	36	1	2	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.361536	36	1	2	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.361786	36	1	3	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.361804	36	1	3	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.361946	36	1	3	3	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.361982	36	1	3	1	12	3	1	0	2541	28	0	33.5544	0	0
DL	0.362036	36	2	0	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.362411	36	2	1	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.362482	36	2	1	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.362536	36	2	2	1	1	3	1	0	209	28	0	41.3131	0	5.701e-14
DL	0.362893	36	2	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.362911	36	2	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.363393	36	3	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.363411	36	3	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.363893	36	3	3	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.363893	36	3	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.364143	36	4	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.364393	36	4	1	1	7	4	1	0	1484	28	0	17.545	0	0
DL	0.364393	36	4	1	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.364643	36	4	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.364893	36	4	3	1	7	4	1	0	1484	28	1	17.545	1	1
DL	0.364893	36	4	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.365143	36	5	0	1	7	4	1	0	1484	28	2	43.5793	0	0
DL	0.365411	36	5	1	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.365482	36	5	1	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.365732	36	5	2	1	12	3	1	0	1244	18	0	41.3131	0	0
DL	0.365911	36	5	3	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.365982	36	5	3	1	12	3	1	0	2541	28	1	36.5508	0	0
DL	0.366143	36	6	0	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.366161	36	6	0	1	8	4	1	0	1383	24	2	34.6236	0	0
DL	0.366393	36	6	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.366482	36	6	1	1	12	4	1	0	2073	24	0	39.7923	0	0
DL	0.366589	36	6	2	1	4	4	1	0	690	24	0	43.5793	0	0
DL	0.366982	36	6	3	1	12	3	1	0	1244	18	0	11.449	0	0
DL	0.366982	36	6	3	1	12	4	1	0	2541	28	0	17.545	1	1
DL	0.367036	36	7	0	1	1	4	1	0	209	28	0	17.545	0	0
DL	0.367143	36	7	0	1	7	3	1	0	1484	28	1	40.6444	0	0
DL	0.367393	36	7	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.367393	36	7	1	1	7	3	1	0	1484	28	2	11.449	1	1
DL	0.367732	36	7	2	1	12	3	1	0	1244	18	1	41.3131	0	0
DL	0.367893	36	7	3	1	7	4	1	0	1484	28	1	17.545	0	0
DL	0.367893	36	7	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.368161	36	8	0	1	8	4	1	0	1383	24	0	43.5793	0	0
DL	0.368411	36	8	1	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.368482	36	8	1	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.368536	36	8	2	1	1	3	1	0	100	18	0	11.449	1	0.356784
DL	0.368661	36	8	2	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.368786	36	8	3	1	1	3	1	0	100	18	1	11.449	0	0.356861
DL	0.368804	36	8	3	2	1	3	1	0	100	18	2	11.449	0	0.00263621
DL	0.368893	36	8	3	1	7	4	1	0	1484	28	0	17.6003	1	1
DL	0.368982	36	8	3	3	10	3	1	0	1036	18	0	38.3073	0	0
DL	0.369054	36	9	0	1	2	3	1	0	422	28	0	41.3131	0	5.701e-14
DL	0.369286	36	9	1	1	1	3	1	0	100	18	3	11.449	0	0.00263621
DL	0.369482	36	9	1	1	12	4	1	0	2541	28	0	17.5612	0	0
DL	0.369482	36	9	1	2	11	3	1	0	1140	18	0	11.449	0	5.16173e-10
DL	0.369536	36	9	2	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.369536	36	9	2	1	1	3	1	0	209	28	0	11.449	1	1
DL	0.369786	36	9	3	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.369804	36	9	3	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.369893	36	9	3	1	7	3	1	0	1484	28	0	11.5815	1	1
DL	0.369946	36	9	3	3	8	4	1	0	1383	24	0	39.3377	0	0
DL	0.370411	37	0	1	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.370482	37	0	1	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.370536	37	0	2	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.370893	37	0	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.370893	37	0	3	1	7	3	1	0	1484	28	1	11.449	0	3.69953e-11
DL	0.371143	37	1	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.371393	37	1	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.371411	37	1	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.371911	37	1	3	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.371982	37	1	3	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.372036	37	2	0	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.372161	37	2	0	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.372393	37	2	1	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.372393	37	2	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.372643	37	2	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.372982	37	2	3	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.372982	37	2	3	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.373036	37	3	0	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.373036	37	3	0	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.373286	37	3	1	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.373304	37	3	1	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.373446	37	3	1	3	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.373482	37	3	1	1	12	3	1	0	2541	28	0	33.5544	0	0
DL	0.373536	37	3	2	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.373911	37	3	3	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.373982	37	3	3	1	12	3	1	0	1244	18	0	36.5508	0	0
DL	0.374036	37	4	0	1	1	3	1	0	209	28	0	41.3131	0	5.701e-14
DL	0.374393	37	4	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.374411	37	4	1	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.374893	37	4	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.374911	37	4	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.375393	37	5	1	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.375393	37	5	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.375643	37	5	2	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.375893	37	5	3	1	7	4	1	0	1484	28	0	17.545	0	0
DL	0.375893	37	5	3	1	7	3	1	0	1484	28	1	11.449	0	5.13035e-10
DL	0.376143	37	6	0	1	7	3	1	0	1484	28	2	41.3131	0	0
DL	0.376393	37	6	1	1	7	4	1	0	1484	28	1	17.545	1	1
DL	0.376393	37	6	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.376643	37	6	2	1	7	4	1	0	1484	28	2	43.5793	0	0
DL	0.376911	37	6	3	1	8	4	1	0	1383	24	0	17.545	0	2.00994e-09
DL	0.376982	37	6	3	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.377232	37	7	0	1	12	3	1	0	1244	18	0	41.3131	0	0
DL	0.377411	37	7	1	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.377482	37	7	1	1	12	3	1	0	2541	28	1	36.5508	0	0
DL	0.377643	37	7	2	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.377661	37	7	2	1	8	4	1	0	1383	24	2	34.6236	0	0
DL	0.377893	37	7	3	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.377982	37	7	3	1	12	4	1	0	2073	24	0	39.7923	0	0
DL	0.378089	37	8	0	1	4	4	1	0	690	24	0	43.5793	0	0
DL	0.378482	37	8	1	1	12	3	1	0	1244	18	0	11.449	0	0
DL	0.378482	37	8	1	1	12	4	1	0	2541	28	0	17.545	1	1
DL	0.378536	37	8	2	1	1	4	1	0	209	28	0	17.545	0	0
DL	0.378643	37	8	2	1	7	3	1	0	1484	28	1	40.6444	0	0
DL	0.378893	37	8	3	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.378893	37	8	3	1	7	3	1	0	1484	28	2	11.449	1	1
DL	0.379232	37	9	0	1	12	3	1	0	1244	18	1	41.3131	0	0
DL	0.379393	37	9	1	1	7	4	1	0	1484	28	1	17.545	0	0
DL	0.379393	37	9	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.379661	37	9	2	1	8	4	1	0	1383	24	0	43.5793	0	0
DL	0.379911	37	9	3	1	8	4	1	0	1383	24	1	17.545	0	2.00994e-09
DL	0.379982	37	9	3	1	12	3	1	0	2541	28	0	36.5508	0	0
DL	0.380036	38	0	0	1	1	3	1	0	100	18	0	11.449	1	0.356784
DL	0.380161	38	0	0	1	8	4	1	0	1383	24	2	43.001	0	0
DL	0.380286	38	0	1	1	1	3	1	0	100	18	1	11.449	1	0.356861
DL	0.380304	38	0	1	2	1	3	1	0	100	18	2	11.449	0	0.356923
DL	0.380393	38	0	1	1	7	4	1	0	1484	28	0	17.6003	1	1
DL	0.380482	38	0	1	3	10	3	1	0	1036	18	0	38.3073	0	0
DL	0.380554	38	0	2	1	2	3	1	0	422	28	0	41.3131	0	5.701e-14
DL	0.380786	38	0	3	1	1	3	1	0	100	18	3	11.449	0	0.00263621
DL	0.380982	38	0	3	1	12	4	1	0	2541	28	0	17.5612	0	0
DL	0.380982	38	0	3	2	11	3	1	0	1140	18	0	11.449	0	5.16173e-10
DL	0.381036	38	1	0	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.381214	38	1	0	1	11	3	1	0	1140	18	1	40.8996	0	0
DL	0.381286	38	1	1	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
DL	0.381304	38	1	1	2	1	4	1	0	170	24	2	17.545	0	1.234e-06
DL	0.381411	38	1	1	1	8	3	1	0	1694	28	0	11.5651	1	1
DL	0.381446	38	1	1	3	8	4	1	0	1383	24	0	37.5911	0	0
DL	0.381893	38	1	3	1	7	3	1	0	1484	28	0	11.449	0	4.23666e-11
DL	0.381911	38	1	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.382393	38	2	1	1	7	4	1	0	1484	28	0	17.545	1	1
DL	0.382482	38	2	1	1	12	3	1	0	1244	18	0	37.5173	0	0
DL	0.382536	38	2	2	1	1	3	1	0	100	18	0	41.3131	0	0
DL	0.382893	38	2	3	1	7	4	1	0	1484	28	0	17.545	0	0
DL	0.382982	38	2	3	1	12	3	1	0	1244	18	0	37.5173	0	0
DL	0.383036	38	3	0	1	1	3	1	0	209	28	0	41.3131	0	5.701e-14
DL	0.383393	38	3	1	1	7	4	1	0	1484	28	1	17.545	1	1
DL	0.383393	38	3	1	1	7	3	1	0	1484	28	0	11.449	1	1
DL	0.383643	38	3	2	1	7	4	1	0	1484	28	2	43.5793	0	0
DL	0.383893	38	3	3	1	7	3	1	0	1484	28	0	11.449	0	5.13035e-10
DL	0.383911	38	3	3	1	8	4	1	0	1383	24	0	34.6236	0	0
DL	0.384393	38	4	1	1	7	3	1	0	1484	28	1	11.449	1	1
DL	0.384411	38	4	1	1	8	4	1	0	1383	24	1	34.6236	0	0
DL	0.384643	38	4	2	1	7	3	1	0	1484	28	2	11.449	0	5.13035e-10
DL	0.384661	38	4	2	1	8	4	1	0	1383	24	2	34.6236	0	0
DL	0.384982	38	4	3	1	12	3	1	0	1244	18	0	11.449	0	5.16173e-10
DL	0.384982	38	4	3	1	12	4	1	0	2541	28	0	17.545	1	1
DL	0.385036	38	5	0	1	1	3	1	0	100	18	0	11.449	0	0.00263621
DL	0.385036	38	5	0	1	1	4	1	0	209	28	0	17.545	1	1
DL	0.385482	38	5	1	1	12	3	1	0	1244	18	1	11.449	0	5.16173e-10
DL	0.385482	38	5	1	1	12	4	1	0	2541	28	0	17.545	0	0
DL	0.385536	38	5	2	1	1	4	1	0	170	24	0	17.545	0	1.234e-06
DL	0.385732	38	5	2	1	12	3	1	0	1244	18	0	40.9356	0	0
DL	0.385786	38	5	3	1	1	4	1	0	170	24	1	17.545	0	1.234e-06
