timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732451193144,00004,104.223444,0,8384.000000,2096.000000,200,20960.000000,113.137752,,
1732451193244,00003,89.270023,0,8384.000000,2096.000000,200,20960.000000,109.601016,,
1732451193244,00002,89.270023,0,8384.000000,2096.000000,200,20960.000000,125.363125,,
1732451193244,00001,89.270023,0,8384.000000,2096.000000,200,20960.000000,90.915457,,
1732451193244,00004,89.270023,0,8384.000000,2096.000000,200,20960.000000,31.200492,,
1732451193344,00003,111.572958,0,8384.000000,2096.000000,200,20960.000000,106.452839,,
1732451193344,00002,111.572958,0,8384.000000,2096.000000,200,20960.000000,88.450749,,
1732451193344,00001,111.572958,0,8384.000000,2096.000000,200,20960.000000,137.817410,,
1732451193344,00004,111.572958,0,8384.000000,2096.000000,200,20960.000000,113.570834,,
1732451193444,00003,89.589395,0,8384.000000,2096.000000,200,20960.000000,120.267407,,
1732451193444,00002,89.589395,0,8384.000000,2096.000000,200,20960.000000,123.117902,,
1732451193444,00001,89.589395,0,8384.000000,2096.000000,200,20960.000000,88.619328,,
1732451193444,00004,89.589395,0,8384.000000,2096.000000,200,20960.000000,26.352943,,
1732451193544,00003,71.089989,0,8384.000000,2096.000000,200,20960.000000,89.374368,,
1732451193544,00002,71.089989,0,8384.000000,2096.000000,200,20960.000000,138.294221,,
1732451193544,00001,71.089989,0,8384.000000,2096.000000,200,20960.000000,24.418730,,
1732451193544,00004,71.089989,0,8384.000000,2096.000000,200,20960.000000,32.272638,,
1732451193644,00003,73.659031,0,8384.000000,2096.000000,200,20960.000000,106.677265,,
1732451193644,00002,73.659031,0,8384.000000,2096.000000,200,20960.000000,126.195726,,
1732451193644,00001,73.659031,0,8384.000000,2096.000000,200,20960.000000,27.823788,,
1732451193644,00004,73.659031,0,8384.000000,2096.000000,200,20960.000000,33.939347,,
1732451193744,00003,2.657478,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451193744,00002,2.657478,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451193744,00001,2.657478,0,41.920000,10.480000,1,104.800000,10.629910,,
1732451193744,00004,2.657478,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451193844,00003,88.376303,0,8384.000000,2096.000000,200,20960.000000,139.242850,,
1732451193844,00002,88.376303,0,8384.000000,2096.000000,200,20960.000000,138.166110,,
1732451193844,00001,88.376303,0,8384.000000,2096.000000,200,20960.000000,40.291368,,
1732451193844,00004,88.376303,0,8384.000000,2096.000000,200,20960.000000,35.804883,,
1732451193944,00003,68.500743,0,8384.000000,2096.000000,200,20960.000000,111.117138,,
1732451193944,00002,68.500743,0,8384.000000,2096.000000,200,20960.000000,134.394402,,
1732451193944,00001,68.500743,0,8384.000000,2096.000000,200,20960.000000,10.629910,,
1732451193944,00004,68.500743,0,8384.000000,2096.000000,200,20960.000000,17.861521,,
1732451194044,00003,82.016799,0,8384.000000,2096.000000,200,20960.000000,126.215460,,
1732451194044,00002,82.016799,0,8384.000000,2096.000000,200,20960.000000,128.245997,,
1732451194044,00001,82.016799,0,8384.000000,2096.000000,200,20960.000000,25.937602,,
1732451194044,00004,82.016799,0,8384.000000,2096.000000,200,20960.000000,47.668136,,
1732451194144,00003,74.370614,0,8384.000000,2096.000000,200,20960.000000,119.904614,,
1732451194144,00002,74.370614,0,8384.000000,2096.000000,200,20960.000000,113.671180,,
1732451194144,00001,74.370614,0,8384.000000,2096.000000,200,20960.000000,10.292413,,
1732451194144,00004,74.370614,0,8384.000000,2096.000000,200,20960.000000,53.614249,,
1732451194244,00003,106.724301,0,8384.000000,2096.000000,200,20960.000000,126.326572,,
1732451194244,00002,106.724301,0,8384.000000,2096.000000,200,20960.000000,100.527023,,
1732451194244,00001,106.724301,0,8384.000000,2096.000000,200,20960.000000,107.229457,,
1732451194244,00004,106.724301,0,8384.000000,2096.000000,200,20960.000000,92.814151,,
1732451194344,00003,105.047817,0,8384.000000,2096.000000,200,20960.000000,99.110356,,
1732451194344,00002,105.047817,0,8384.000000,2096.000000,200,20960.000000,134.702896,,
1732451194344,00001,105.047817,0,8384.000000,2096.000000,200,20960.000000,155.808480,,
1732451194344,00004,105.047817,0,8384.000000,2096.000000,200,20960.000000,30.569536,,
1732451194444,00003,91.864050,0,8384.000000,2096.000000,200,20960.000000,70.230452,,
1732451194444,00002,91.864050,0,8384.000000,2096.000000,200,20960.000000,141.838329,,
1732451194444,00001,91.864050,0,8384.000000,2096.000000,200,20960.000000,44.065489,,
1732451194444,00004,91.864050,0,8384.000000,2096.000000,200,20960.000000,111.321928,,
1732451194544,00003,85.558183,0,8384.000000,2096.000000,200,20960.000000,116.976526,,
1732451194544,00002,85.558183,0,8384.000000,2096.000000,200,20960.000000,104.152527,,
1732451194544,00001,85.558183,0,8384.000000,2096.000000,200,20960.000000,86.500697,,
1732451194544,00004,85.558183,0,8384.000000,2096.000000,200,20960.000000,34.602982,,
